連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000000294	0000000001	0000000002	在庫転送				8103590-0100	1142					61.000					50119995	P00A0723200	WK-7232B KP CONTROL	2025/07/23	61.000	0.000	0.000	61.000	PC1		2025/09/01	2025/09/22	94.000	14.000	80.000	A0801	A0802	＊	＊＊＊○○○○○		43,146	188	1,316	0.000	79.000	22.000	3.000	0.000		11,737.000000	
0000000295	0000000002	0000000002	在庫転送				7993116-0100	1142					60.000					50119995	P00A0723200	WK-7232B KP CONTROL	2025/09/23	20.000	0.000	0.000	20.000	PC1		2025/09/01	2025/09/22	94.000	20.000	60.000	A0801	A0802	＊	＊＊＊○○○○○		43,146	188	1,316	0.000	79.000	22.000	3.000	0.000		11,737.000000	
0000000296	0000000003	0000000002	在庫転送				8173381-0100	1142					20.000					50119995	P00A0723200	WK-7232B KP CONTROL	2025/09/23	20.000	0.000	0.000	20.000	PC1		2025/09/01	2025/09/22	94.000	20.000	40.000	A0801	A0802	＊	＊＊＊○○○○○		43,146	188	1,316	0.000	79.000	22.000	3.000	0.000		11,737.000000	
0000000297	0000000004	0000000002	在庫転送				8191167-0100	1142					20.000					50119995	P00A0723200	WK-7232B KP CONTROL	2025/11/17	20.000	0.000	0.000	20.000	PC1		2025/09/01	2025/09/22	94.000	20.000	20.000	A0801	A0802	＊	＊＊＊○○○○○		43,146	188	1,316	0.000	79.000	22.000	3.000	0.000		11,737.000000	
0000000298		0000000001																50120103	P00A0723919	MK-7239 S19 MRT CTRL 30V			1.000			PC1		2025/07/29	2025/08/25	8.000	0.000	8.000	A0801	A0802	＊	＊＊＊＊○○○○		2,009	8	8	0.000	49.000	41.000	4.000	11.000		8,144.000000	川元さん依頼分。ピンレスﾃﾞｰﾀ作成用。完了後TECO処理。
0000000299	0000000001		製造指図出庫	10133071			8124265-0072	1910	A00A0285800	KTD-7575FU CL			3.000	BL0	2025/09/22	2025/10/08	0490		P00A0723920	MK-7239 S20 KTD CTRL2	2025/09/22	3.000	4.000	3.000	0.000																						8,146.000000	
0000000300	0000000002		製造指図出庫	10133599			8175946-0072	1910	A00A0285800	KTD-7575FU CL			4.000	BL0	2026/01/06	2026/01/28	0490		P00A0723920	MK-7239 S20 KTD CTRL2	2026/01/06	4.000	4.000	1.000	3.000																						8,146.000000	
0000000301	0000000001		製造指図出庫	10133503			8169758-0073	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0730		P00A0727002	MK-7270C U02 ﾙｯｸｽ(00) Ro	2025/10/03	5.000	109.000	5.000	0.000																						8,021.000000	
0000000302	0000000002		製造指図出庫	10133615			8177179-0063	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0860		P00A0727002	MK-7270C U02 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	109.000	10.000	0.000																						8,021.000000	
0000000303	0000000001		製造指図出庫	10133503			8169758-0074	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0740		P00A0727102	MK-7271D U02 ﾙｯｸｽ(00) Ro	2025/10/03	5.000	118.000	5.000	0.000																						6,860.000000	
0000000304	0000000002		製造指図出庫	10133615			8177179-0064	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0870		P00A0727102	MK-7271D U02 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	118.000	10.000	0.000																						6,860.000000	
0000000305	0000000001		製造指図出庫	60016623	K-0000322-01-07		8149776-0030		A00A2113900				1.000	B40	2025/09/05	2025/09/26	X030		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/09/05	1.000	48.000	1.000	0.000																						1,783.000000	
0000000306	0000000002		製造指図出庫	60016622	K-0000322-01-06		8149775-0024		A00A2113700				1.000	B40	2025/10/02	2025/10/29	X024		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/10/02	1.000	48.000	1.000	0.000																						1,783.000000	
0000000307	0000000003		製造指図出庫	10133503			8169758-0075	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0750		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/10/03	5.000	48.000	5.000	0.000																						1,783.000000	
0000000308	0000000004		製造指図出庫	40165311	M-0345640-10	345640-0010	8164778-0147		A00A2076700	MRT-800015HPR2 CL			2.000	B50	2025/10/14	2025/10/29	1460		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/10/14	2.000	48.000	2.000	0.000																						1,783.000000	
0000000309	0000000005		製造指図出庫	40165443	M-0346001-10	346001-0010	8171022-0147		A00A2076700	MRT-800015HPR2 CL			2.000	B50	2025/10/14	2025/10/29	1460		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/10/14	2.000	48.000	2.000	0.000																						1,783.000000	
0000000310	0000000006		製造指図出庫	10133615			8177179-0065	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0880		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	48.000	10.000	0.000																						1,783.000000	
0000000311	0000000007		製造指図出庫	40164946	M-0344721-10	344721-0010	8154985-0091		A00A2125900	MRT-8003HPRPT1 CL			16.000	B50	2025/11/04	2025/12/24	0900		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2025/11/04	16.000	48.000	16.000	0.000																						1,783.000000	
0000000312	0000000008		製造指図出庫	40163620	M-0341528-10	341528-0010	8100234-0091		A00A1996100	MRT-30-300PL-A DN3			1.000	B50	2026/01/28	2026/02/18	0900		P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro	2026/01/28	1.000	48.000	1.000	0.000																						1,783.000000	
0000000313		0000000001																50119512	P00A0727201	MK-7272 U01 ﾙｯｸｽ(00) Ro			48.000			PC6		2025/09/04	2025/10/29	100.000	0.000	100.000			＊	＊－－－－－－－		0	0	2,800	0.000	0.000	0.000	0.000	0.000		1,783.000000	「上村工業～愛工機器製作所殿向け」先行手配
0000000314	0000000001		製造指図出庫	10133503			8169758-0076	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0760		P00A0727408	MK-7274B U08 ﾙｯｸｽ(00) Ro	2025/10/03	10.000	35.000	10.000	0.000																						3,460.000000	
0000000315	0000000002		製造指図出庫	10133615			8177179-0066	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0890		P00A0727408	MK-7274B U08 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	35.000	10.000	0.000																						3,460.000000	
0000000316	0000000003		製造指図出庫	40163620	M-0341528-10	341528-0010	8100234-0092		A00A1996100	MRT-30-300PL-A DN3			1.000	B50	2026/01/28	2026/02/18	0910		P00A0727408	MK-7274B U08 ﾙｯｸｽ(00) Ro	2026/01/28	1.000	35.000	1.000	0.000																						3,460.000000	
0000000317		0000000001																50120470	P00A0727408	MK-7274B U08 ﾙｯｸｽ(00) Ro			35.000			PC6		2025/09/01	2025/10/24	100.000	0.000	100.000			○	○－－－－－－－		0	0	6,900	0.000	0.000	0.000	0.000	0.000		3,460.000000	
0000000318	0000000001		製造指図出庫	10133503			8169758-0077	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0770		P00A0727512	MK-7275C U12 ﾙｯｸｽ(00) Ro	2025/10/03	10.000	31.000	10.000	0.000																						15,624.000000	
0000000319	0000000002		製造指図出庫	10133615			8177179-0067	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0900		P00A0727512	MK-7275C U12 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	31.000	10.000	0.000																						15,624.000000	
0000000320	0000000001		製造指図出庫	10133503			8169758-0078	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0780		P00A0727602	MK-7276B U02 ﾙｯｸｽ(00) Ro	2025/10/03	10.000	93.000	10.000	0.000																						5,087.000000	
0000000321	0000000002		製造指図出庫	10133615			8177179-0068	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0910		P00A0727602	MK-7276B U02 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	93.000	10.000	0.000																						5,087.000000	
0000000322	0000000001		製造指図出庫	10133503			8169758-0079	1911	A00A1962800	MRT-15020C STD			5.000	B10	2025/10/03	2025/10/15	0790		P00A0727702	MK-7277C U02 ﾙｯｸｽ(00) Ro	2025/10/03	5.000	114.000	5.000	0.000																						2,639.000000	
0000000323	0000000002		製造指図出庫	10133615			8177179-0069	1911	A00A1962200	MRT-10015C STD			10.000	B10	2025/10/28	2025/11/17	0920		P00A0727702	MK-7277C U02 ﾙｯｸｽ(00) Ro	2025/10/28	10.000	114.000	10.000	0.000																						2,639.000000	
0000000324	0000000001	0000000001	在庫転送				8162510-0100	1142					8.000					50120614	P00A0728602	WK-7286B U02 500A CNTL	2025/10/27	8.000	0.000	0.000	8.000	PC1		2025/10/02	2025/10/23	18.000	8.000	10.000	A0801	A0802	○	○○○○○○○○		10,586	126	180	0.000	119.000	44.000	3.000	16.000	CP	14,623.000000	
0000000325	0000000002	0000000001	在庫転送				8180153-0100	1142					10.000					50120614	P00A0728602	WK-7286B U02 500A CNTL	2025/10/27	10.000	0.000	0.000	10.000	PC1		2025/10/02	2025/10/23	18.000	10.000	0.000	A0801	A0802	○	○○○○○○○○		10,586	126	180	0.000	119.000	44.000	3.000	16.000	CP	14,623.000000	
0000000326	0000000001	0000000001	在庫転送				8146309-0100	1142					10.000					50119746	P00A0728700	WK-7287A S_INPOSE RoHS	2025/07/17	10.000	0.000	0.000	10.000	PC1		2025/08/05	2025/09/01	10.000	10.000	0.000	A0801	A0802	○	＊＊○○○○○○		0	990	550	0.000	39.000	15.000	1.000	39.000	C	14,277.000000	SSL向け
0000000327	0000000002	0000000002	在庫転送				8162511-0100	1142					21.000					50120612	P00A0728700	WK-7287A S_INPOSE RoHS	2025/10/29	21.000	0.000	0.000	21.000	PC1		2025/10/02	2025/10/23	21.000	21.000	0.000	A0801	A0802	○	○○○○○○○○		0	2,227	1,008	0.000	39.000	15.000	1.000	39.000	C	14,277.000000	
0000000328	0000000001	0000000001	在庫転送				8146310-0100	1142					10.000					50120388	P00A0728800	WK-7288 PANEL ROHS	2025/07/17	1.000	0.000	0.000	1.000	PC1		2025/07/09	2025/09/30	4.000	1.000	3.000	A0801	A0802	○	○○○○○○○○		736	0	16	0.000	0.000	11.000	0.000	0.000	CP	9,352.000000	SSL向け不良対応＋1PCS
0000000329	0000000002	0000000001	在庫転送				8180154-0100	1142					3.000					50120388	P00A0728800	WK-7288 PANEL ROHS	2025/10/02	3.000	0.000	0.000	3.000	PC1		2025/07/09	2025/09/30	4.000	3.000	0.000	A0801	A0802	○	○○○○○○○○		736	0	16	0.000	0.000	11.000	0.000	0.000	CP	9,352.000000	SSL向け不良対応＋1PCS
0000000330	0000000001	0000000001	製造指図出庫	10133434			8163266-0101	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2025/10/10	2025/11/07	0250	50120047	P00A0728803	WK-7288 U03 NW-5 PANEL	2025/10/10	20.000	0.000	0.000	20.000	PC1		2025/09/16	2025/10/06	60.000	20.000	40.000	A0801	A0802	○	○○○○○○○－		10,320	0	120	0.000	30.000	32.000	4.000	0.000	CP	7,853.000000	
0000000331	0000000002	0000000001	製造指図出庫	10133620			8177403-0101	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/11/14	2025/12/05	0250	50120047	P00A0728803	WK-7288 U03 NW-5 PANEL	2025/11/14	10.000	0.000	0.000	10.000	PC1		2025/09/16	2025/10/06	60.000	10.000	30.000	A0801	A0802	○	○○○○○○○－		10,320	0	120	0.000	30.000	32.000	4.000	0.000	CP	7,853.000000	
0000000332	0000000003	0000000001	製造指図出庫	10133621			8177404-0101	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/12/08	2025/12/25	0250	50120047	P00A0728803	WK-7288 U03 NW-5 PANEL	2025/12/08	10.000	0.000	0.000	10.000	PC1		2025/09/16	2025/10/06	60.000	10.000	20.000	A0801	A0802	○	○○○○○○○－		10,320	0	120	0.000	30.000	32.000	4.000	0.000	CP	7,853.000000	
